Date,Price,Open,High,Low,Vol.,Change %,Return,EWMA_Volatility,MR_EWMA_Volatility
2017-02-01,982.4,965.5,986.6,959.8,45.22K,1.75%,0.01750388399792846,0.03673871907967935,0.027817551311407607
2017-02-02,1004.0,982.4,"1,009.1",973.5,50.86K,2.19%,0.02198697068403921,0.035876630668715756,0.026026813830625557
2017-02-03,1013.0,"1,004.0","1,023.7",989.2,61.67K,0.90%,0.008964143426294813,0.03519815738419723,0.02154531013067294
2017-02-04,1031.8,"1,013.0","1,041.0","1,000.4",39.46K,1.86%,0.018558736426456113,0.0341964474513097,0.02106710352439613
2017-02-05,1016.1,"1,031.8","1,033.7","1,004.0",31.06K,-1.53%,-0.015216127156425618,0.03346488904893567,0.019696401933259604
2017-02-06,1024.7,"1,016.1","1,030.6","1,010.8",32.02K,0.84%,0.0084637338844602,0.032658792118701374,0.017122152758959522
2017-02-07,1049.6,"1,024.7","1,054.1","1,019.9",39.55K,2.43%,0.02429979506196922,0.031731671685705676,0.020995929274672576
2017-02-08,1055.5,"1,049.6","1,069.2","1,020.3",65.15K,0.56%,0.0056211890243902385,0.03133550464081395,0.017554573550797307
2017-02-09,979.0,"1,055.5","1,073.0",924.7,146.75K,-7.25%,-0.07247749881572718,0.03041208453874347,0.047641380360492674
2017-02-10,997.6,979.0,"1,005.6",947.0,62.13K,1.91%,0.018998978549540357,0.03441773471492863,0.038676860515026126
2017-02-11,1008.3,997.6,"1,014.3",983.9,28.32K,1.07%,0.010725741780272635,0.033692184647011604,0.030850652576662127
2017-02-12,996.5,"1,008.3","1,007.8",992.5,14.75K,-1.17%,-0.011702866210453244,0.0327712679052131,0.02540062490979662
2017-02-13,995.4,996.5,"1,007.6",975.1,32.91K,-0.12%,-0.0011038635223281634,0.03190197587549588,0.02036310801738524
2017-02-14,1008.3,995.4,"1,013.8",986.5,39.54K,1.30%,0.0129596142254369,0.03093129502228501,0.018607429986791983
2017-02-15,1008.2,"1,008.3","1,010.9",999.7,23.36K,-0.01%,-9.917683229188068e-05,0.030156548328723304,0.015525784146819793
2017-02-16,1031.9,"1,008.2","1,040.3","1,007.4",38.08K,2.35%,0.023507240626859716,0.029237868472908733,0.01989608304177997
2017-02-17,1049.4,"1,031.9","1,057.4","1,025.9",45.71K,1.69%,0.016959007655780622,0.028926064325830933,0.019546355711939023
2017-02-18,1052.3,"1,049.4","1,063.2","1,044.7",25.36K,0.27%,0.002763483895559249,0.02835084905217676,0.016271878037411976
2017-02-19,1048.9,"1,052.3","1,056.5","1,037.7",17.95K,-0.32%,-0.003231017770597644,0.02749550170582479,0.01406926234442702
2017-02-20,1077.6,"1,048.9","1,081.8","1,041.0",31.01K,2.73%,0.02736199828391639,0.026669623652420524,0.021152797933171128
2017-02-21,1119.0,"1,077.6","1,123.0","1,073.5",57.05K,3.85%,0.038418708240534505,0.026711672228098823,0.02959507793480848
2017-02-22,1120.5,"1,119.0","1,132.3","1,094.8",47.91K,0.13%,0.0013404825737264314,0.027554717487217713,0.023419524917960052
2017-02-23,1171.9,"1,120.5","1,181.6","1,113.5",65.74K,4.59%,0.045872378402499026,0.02671730753770272,0.03434606921196051
2017-02-24,1176.5,"1,171.9","1,211.7","1,092.4",108.17K,0.39%,0.0039252495946753285,0.028235476917496168,0.02701329853995478
2017-02-25,1149.1,"1,176.5","1,180.0","1,116.2",45.86K,-2.33%,-0.023289417764555953,0.027392190171941003,0.025978410670012036
2017-02-26,1171.6,"1,149.1","1,177.5","1,130.6",30.77K,1.96%,0.019580541293185982,0.027163504491496588,0.024104906264678365
2017-02-27,1188.8,"1,171.6","1,195.8","1,164.3",35.47K,1.47%,0.014680778422669905,0.02676917020611643,0.021474880239951716
2017-02-28,1189.3,"1,188.8","1,208.2","1,175.8",50.58K,0.04%,0.0004205921938089663,0.026201615988681336,0.01754072621574537
2017-03-01,1222.7,"1,189.3","1,225.0","1,154.6",51.15K,2.81%,0.028083746741780935,0.025403618117520815,0.022948052970349624
2017-03-02,1255.5,"1,222.7","1,287.0","1,212.0",78.49K,2.68%,0.026825877157111266,0.025572348240170892,0.025028824572281106
2017-03-03,1283.3,"1,255.5","1,291.3","1,250.8",67.28K,2.22%,0.02214257268020714,0.025649287630663008,0.02438702019764604
2017-03-04,1264.3,"1,283.3","1,285.8","1,228.7",38.42K,-1.48%,-0.014805579365697819,0.025452512844447182,0.021691697474345482
2017-03-05,1271.2,"1,264.3","1,273.3","1,242.1",25.43K,0.55%,0.005457565451237878,0.02494219108883946,0.01801821235418249
2017-03-06,1277.0,"1,271.2","1,280.6","1,261.0",31.03K,0.46%,0.004562617998741247,0.02421927380770787,0.015384248670967599
2017-03-07,1232.7,"1,277.0","1,280.9","1,148.7",87.72K,-3.47%,-0.034690681284259894,0.02350803861079242,0.025444170932688488
2017-03-08,1147.0,"1,232.7","1,242.0","1,136.9",97.88K,-6.95%,-0.06952218706903546,0.02432440767305306,0.04798269991492486
2017-03-09,1191.3,"1,147.0","1,207.0","1,129.3",59.86K,3.87%,0.03862249346120317,0.029089109127264583,0.04422925909656806
2017-03-10,1112.4,"1,191.3","1,330.4",988.7,190.47K,-6.63%,-0.06623016872324339,0.029747395074165302,0.05372015159584972
2017-03-11,1179.2,"1,112.4","1,202.7","1,104.8",70.75K,6.01%,0.060050341603739676,0.03309077179249712,0.05585315712864498
2017-03-12,1225.1,"1,179.2","1,235.5","1,160.9",44.41K,3.89%,0.03892469470827664,0.0352939348721177,0.04938281818545337
2017-03-13,1238.2,"1,225.1","1,245.6","1,205.6",60.46K,1.07%,0.010693004652681637,0.035522247112475876,0.03869719129884213
2017-03-14,1243.1,"1,238.2","1,255.5","1,218.4",45.14K,0.40%,0.003957357454369204,0.03453955208792883,0.030230393090934313
2017-03-15,1253.4,"1,243.1","1,256.9","1,236.4",43.59K,0.83%,0.008285737269729143,0.03350136504099442,0.024425105744940286
2017-03-16,1172.9,"1,253.4","1,260.2","1,119.0",132.77K,-6.43%,-0.06422530716451247,0.03254412663691474,0.04468041713975099
2017-03-17,1071.7,"1,172.9","1,174.9","1,063.5",163.74K,-8.63%,-0.08628186546167627,0.03525714640563712,0.06405420304656798
2017-03-18,971.4,"1,071.7","1,103.6",940.2,210.42K,-9.36%,-0.09358962396192971,0.040189003580099206,0.07639429375613452
2017-03-19,1022.6,971.4,"1,063.7",967.3,106.45K,5.27%,0.0527074325715462,0.04520827038314647,0.06711868337297568
2017-03-20,1047.5,"1,022.6","1,057.5","1,005.0",61.43K,2.44%,0.024349696851163616,0.04569294097856454,0.053674317753260745
2017-03-21,1121.3,"1,047.5","1,125.5","1,043.9",92.59K,7.04%,0.07045346062052493,0.044700655791151005,0.06038819184707194
2017-03-22,1044.7,"1,121.3","1,121.9",997.8,115.29K,-6.83%,-0.06831356461250326,0.04664848461926599,0.06304211731069412
2017-03-23,1035.0,"1,044.7","1,062.8","1,022.0",56.52K,-0.93%,-0.009284962190102442,0.04822365432898529,0.04874250179580179
2017-03-24,939.7,"1,035.0","1,038.4",927.3,132.60K,-9.21%,-0.09207729468599024,0.046809851719518104,0.06874771432745817
2017-03-25,966.3,939.7,996.0,890.4,127.05K,2.83%,0.028306906459508285,0.05067924798894038,0.05559189033120741
2017-03-26,969.4,966.3,"1,004.3",946.7,85.33K,0.32%,0.0032081134223327368,0.04962217108631471,0.04282906139955149
2017-03-27,1045.1,969.4,"1,048.8",961.8,91.26K,7.81%,0.07808953992160084,0.04811689714667969,0.059020544455289335
2017-03-28,1044.4,"1,045.1","1,068.4","1,015.5",80.00K,-0.07%,-0.0006697923643668169,0.05042023619810542,0.045365899845321245
2017-03-29,1041.9,"1,044.4","1,058.7","1,008.3",68.85K,-0.24%,-0.0023937188816545163,0.04888450800084888,0.035137675973944994
2017-03-30,1037.9,"1,041.9","1,052.7","1,020.9",74.99K,-0.38%,-0.0038391400326326375,0.04739891568950726,0.0275918775659983
2017-03-31,1079.1,"1,037.9","1,088.2","1,035.2",90.99K,3.97%,0.039695539069274366,0.04596457457433894,0.033114616776872184
2017-04-01,1086.1,"1,079.1","1,103.7","1,067.5",50.66K,0.65%,0.006486887220832127,0.045612736578416184,0.026306266765335203
2017-04-02,1097.4,"1,086.1","1,109.5","1,074.2",70.98K,1.04%,0.010404198508424889,0.04425172557348034,0.02198996303827717
2017-04-03,1147.6,"1,097.4","1,157.9","1,095.6",98.50K,4.57%,0.04574448696919986,0.04297926411716398,0.03372660070229338
2017-04-04,1141.8,"1,147.6","1,161.2","1,122.2",71.00K,-0.50%,-0.005054025792959216,0.04315017497872148,0.026631819351924917
2017-04-05,1129.9,"1,141.8","1,143.8","1,110.1",69.47K,-1.04%,-0.010422140479943831,0.04185395961262898,0.02221902725296558
2017-04-06,1188.7,"1,129.9","1,201.6","1,130.5",92.36K,5.21%,0.05204000354013627,0.040659143619501674,0.03719775227493233
2017-04-07,1190.5,"1,188.7","1,201.2","1,173.2",59.75K,0.15%,0.001514259274838059,0.04143025127109938,0.0290302090332578
2017-04-08,1180.8,"1,190.5","1,198.2","1,166.7",33.18K,-0.82%,-0.008147837043259165,0.04016983141652865,0.02354806110402293
2017-04-09,1204.3,"1,180.8","1,215.1","1,174.0",45.35K,2.00%,0.019901761517615135,0.03899720079158762,0.022722005477541656
2017-04-10,1206.7,"1,204.3","1,214.9","1,194.8",40.01K,0.20%,0.001992858922195584,0.038122166466438914,0.0184683405262807
2017-04-11,1220.7,"1,206.7","1,229.6","1,195.8",37.40K,1.16%,0.011601889450567615,0.036964035098054605,0.01704721068509419
2017-04-12,1212.5,"1,220.7","1,225.5","1,207.4",44.78K,-0.67%,-0.0067174571966904795,0.03595046213354971,0.015048108758265875
2017-04-13,1176.2,"1,212.5","1,218.7","1,150.3",66.05K,-3.00%,-0.029938144329896832,0.03489408313497012,0.02283798400601826
2017-04-14,1177.3,"1,176.2","1,195.4","1,162.2",47.22K,0.10%,0.0009352150994728081,0.034616741104781336,0.018518389304788125
2017-04-15,1177.0,"1,177.3","1,194.8",841.5,28.39K,-0.03%,-0.00025482035165202976,0.033562957504806805,0.015464703162876863
2017-04-16,1176.8,"1,177.0","1,188.0","1,166.7",18.93K,-0.02%,-0.0001699235344095884,0.03254055447416341,0.013380746596174721
2017-04-17,1194.0,"1,176.8","1,203.0","1,172.8",46.48K,1.46%,0.014615907545887152,0.03154926555083793,0.015086966929145147
2017-04-18,1206.1,"1,194.0","1,213.9","1,191.1",52.75K,1.01%,0.010134003350083631,0.03079695232637228,0.014575381864059659
2017-04-19,1215.2,"1,206.1","1,218.2","1,194.1",43.35K,0.76%,0.007544979686593178,0.02996175925527816,0.013630296037948018
2017-04-20,1238.1,"1,215.2","1,246.6","1,210.7",55.20K,1.88%,0.018844634628044643,0.02910773436252361,0.01693394318653912
2017-04-21,1249.6,"1,238.1","1,257.0","1,235.6",41.34K,0.93%,0.009288425813746892,0.02859601026353071,0.015501007770979945
2017-04-22,1240.9,"1,249.6","1,257.0","1,215.8",43.82K,-0.70%,-0.006962227912931995,0.02781805863208799,0.01409281035133274
2017-04-23,1249.1,"1,240.9","1,256.2","1,223.1",42.61K,0.66%,0.006608107019098863,0.02702447187172183,0.013137602506302045
2017-04-24,1248.2,"1,249.1","1,256.4","1,234.9",38.54K,-0.08%,-0.000720518773516865,0.026251148162533905,0.011861220254994111
2017-04-25,1264.3,"1,248.2","1,272.6","1,244.2",43.89K,1.29%,0.01289857394648286,0.025452044355972824,0.013673224410247908
2017-04-26,1286.6,"1,264.3","1,309.2","1,263.0",58.91K,1.77%,0.017638218777188852,0.024878114092022265,0.016439430669327047
2017-04-27,1332.9,"1,286.6","1,346.8","1,285.3",61.77K,3.60%,0.03598632053474282,0.024504116650617195,0.026506631582236467
2017-04-28,1329.6,"1,332.9","1,356.2","1,287.6",77.57K,-0.25%,-0.002475804636506984,0.025340196226453865,0.02120898846776156
2017-04-29,1336.3,"1,329.6","1,343.7","1,314.2",40.97K,0.50%,0.0050391095066184555,0.024575715424446233,0.01763372537896395
2017-04-30,1351.9,"1,336.3","1,358.9","1,309.7",40.64K,1.17%,0.011674025293721524,0.02385898989444323,0.016547291942857725
2017-05-01,1415.8,"1,351.9","1,448.7","1,342.8",100.44K,4.73%,0.04726680967527175,0.023308223588460415,0.03273056199684709
2017-05-02,1445.9,"1,415.8","1,471.1","1,394.8",70.01K,2.13%,0.021260064980929583,0.025391454614719977,0.02893784366456556
2017-05-03,1485.6,"1,445.9","1,496.4","1,424.1",81.72K,2.74%,0.027456947230098727,0.025162707151336127,0.02863216681357863
2017-05-04,1516.8,"1,485.6","1,609.8","1,437.1",136.71K,2.10%,0.02100161550888524,0.02530622766009691,0.026220026999635694
2017-05-05,1507.8,"1,516.8","1,588.1","1,485.0",120.38K,-0.59%,-0.0059335443037974445,0.025068803723364175,0.021270190029870083
2017-05-06,1545.3,"1,507.8","1,560.4","1,503.9",59.60K,2.49%,0.02487067250298458,0.024348524427439778,0.023324143508097032
2017-05-07,1554.4,"1,545.3","1,572.9","1,495.2",71.36K,0.59%,0.005888824176535357,0.024380168669044446,0.01921260605636984
2017-05-08,1664.5,"1,554.4","1,667.7","1,552.9",107.23K,7.08%,0.0708311888831703,0.02368142229432434,0.04704148332661822
2017-05-09,1697.5,"1,664.5","1,757.4","1,620.0",127.23K,1.98%,0.019825773505557143,0.028778196873421303,0.0384127115495408
2017-05-10,1752.3,"1,697.5","1,766.2","1,665.0",89.68K,3.23%,0.03228276877761416,0.028320967781378714,0.03608202668934325
2017-05-11,1819.3,"1,752.3","1,864.8","1,741.5",109.01K,3.82%,0.03823546196427552,0.028574170376519974,0.03694910409300837
2017-05-12,1686.4,"1,819.3","1,822.5","1,641.2",109.34K,-7.31%,-0.07305007420436427,0.029243995162106386,0.05398531762647086
2017-05-13,1763.7,"1,686.4","1,770.5","1,594.6",75.47K,4.59%,0.04583728652751429,0.03352726320973144,0.05048352207516262
2017-05-14,1772.6,"1,763.7","1,802.8","1,736.1",40.64K,0.50%,0.0050462096728467465,0.03439034960285896,0.039069635557107456
2017-05-15,1708.9,"1,772.6","1,776.7","1,656.8",80.24K,-3.59%,-0.035935913347624804,0.03336558452930488,0.0377978853628127
2017-05-16,1729.3,"1,708.9","1,752.6","1,653.7",75.54K,1.19%,0.011937503657323267,0.03352536188038748,0.03039004656990524
2017-05-17,1801.3,"1,729.3","1,842.8","1,704.0",94.62K,4.16%,0.041635343780720424,0.032635305046412516,0.0353854200859079
2017-05-18,1881.0,"1,801.3","1,980.5","1,791.1",73.10K,4.42%,0.04424582246155562,0.033244089075328574,0.03911440080369558
2017-05-19,1962.0,"1,881.0","1,969.7","1,875.3",98.76K,4.31%,0.04306220095693769,0.03400471819114882,0.040626115736104876
2017-05-20,2040.2,"1,962.0","2,048.4","1,944.4",89.86K,3.98%,0.03985728848114167,0.03461506603748174,0.04020630622251793
2017-05-21,2044.2,"2,040.2","2,094.9","1,980.1",78.78K,0.20%,0.0019605920988139403,0.034951778719781994,0.03127656105552132
2017-05-22,2124.4,"2,044.2","2,264.8","1,998.6",174.38K,3.92%,0.03923295176597197,0.03389040956994596,0.034755496145582675
2017-05-23,2272.6,"2,124.4","2,286.3","2,110.8",114.18K,6.97%,0.06976087365844474,0.034234481731520765,0.0513803794021418
2017-05-24,2445.3,"2,272.6","2,497.0","2,263.3",149.26K,7.60%,0.07599225556631173,0.037331950453675045,0.06183709354681618
2017-05-25,2307.2,"2,445.3","2,781.8","2,210.5",248.44K,-5.65%,-0.05647568805463554,0.04070065635291952,0.05916224577448529
2017-05-26,2244.9,"2,307.0","2,616.5","2,051.4",191.49K,-2.70%,-0.027002427184465883,0.041815320426604546,0.04849981869839432
2017-05-27,2052.4,"2,244.9","2,322.4","1,868.6",222.95K,-8.57%,-0.08574992204552545,0.04107745884871626,0.06537067106107888
2017-05-28,2189.0,"2,052.4","2,300.5","2,051.1",125.00K,6.66%,0.06655622685636331,0.04502553848416164,0.06515105762286082
2017-05-29,2278.2,"2,189.0","2,337.4","2,117.3",92.24K,4.07%,0.04074920054819553,0.04659876660216169,0.05609798234393089
2017-05-30,2192.6,"2,278.2","2,329.3","2,147.1",120.96K,-3.76%,-0.03757352295672023,0.046268652310513636,0.04913435083494144
2017-05-31,2303.3,"2,192.6","2,330.6","2,168.4",117.75K,5.05%,0.05048800510809093,0.045793526541161665,0.04933329470145099
2017-06-01,2412.6,"2,303.3","2,460.8","2,303.3",122.70K,4.75%,0.0474536534537402,0.04608868156368969,0.048260746239738285
2017-06-02,2492.6,"2,412.6","2,494.0","2,385.6",83.03K,3.31%,0.03315924728508657,0.04617171783406914,0.04264539643434806
2017-06-03,2545.4,"2,492.6","2,582.8","2,449.9",70.96K,2.12%,0.02118270079435125,0.04549604396994068,0.03562197269817082
2017-06-04,2524.1,"2,545.4","2,559.8","2,478.2",59.48K,-0.84%,-0.008368036457924166,0.04441417594278284,0.0283326735093998
2017-06-05,2705.0,"2,524.1","2,705.4","2,523.9",86.69K,7.17%,0.07166910978170438,0.04310989822819755,0.05010624418478542
2017-06-06,2870.5,"2,705.0","2,931.2","2,699.7",192.23K,6.12%,0.061182994454713535,0.04533368729261869,0.0543680090372897
2017-06-07,2691.5,"2,870.5","2,880.9","2,626.6",122.68K,-6.24%,-0.06235847413342621,0.04643744329696642,0.057187654890883254
2017-06-08,2798.8,"2,691.5","2,808.4","2,623.6",95.42K,3.99%,0.039866245587962146,0.04754329321088711,0.050546883764808724
2017-06-09,2811.4,"2,798.8","2,852.1","2,786.1",67.05K,0.45%,0.004501929398313509,0.047117957275469656,0.03909111039491622
2017-06-10,2900.3,"2,811.4","2,914.2","2,807.4",86.52K,3.16%,0.03162125631358048,0.04569586224203072,0.036274777751420684
2017-06-11,2973.4,"2,900.3","2,977.9","2,867.3",83.03K,2.52%,0.025204289211460784,0.044975764001638024,0.03241267692215423
2017-06-12,2656.8,"2,973.4","2,985.1","2,483.6",217.96K,-10.65%,-0.10647743324140713,0.04404049907027024,0.07123874447592933
2017-06-13,2713.0,"2,656.8","2,784.8","2,647.4",116.74K,2.12%,0.021153267088226402,0.05003437070892033,0.05616297844216086
2017-06-14,2467.3,"2,713.0","2,803.7","2,349.0",174.19K,-9.06%,-0.0905639513453741,0.04878605948028345,0.07119809875045337
2017-06-15,2442.5,"2,467.3","2,521.6","2,125.6",262.79K,-1.01%,-0.010051473270376587,0.052243512330567586,0.05491525890691861
2017-06-16,2508.6,"2,442.5","2,536.4","2,335.3",117.21K,2.71%,0.027062436028659098,0.05071176818737858,0.04552931154797945
2017-06-17,2655.1,"2,508.6","2,690.7","2,454.8",95.95K,5.84%,0.058399107071673395,0.0496117420915383,0.050719060522363864
2017-06-18,2539.6,"2,655.1","2,676.0","2,488.6",92.00K,-4.35%,-0.04350118639599265,0.050182395305146614,0.047634574285007794
2017-06-19,2616.8,"2,539.6","2,617.8","2,518.8",81.83K,3.04%,0.030398487950858533,0.049806802986337266,0.04141683574516901
2017-06-20,2754.4,"2,616.8","2,800.5","2,614.0",111.30K,5.26%,0.052583307856924444,0.04886019494924816,0.045971404624927104
2017-06-21,2677.6,"2,754.4","2,804.4","2,624.4",116.03K,-2.79%,-0.027882660470520015,0.04909154496815505,0.03959738405435106
2017-06-22,2722.8,"2,677.6","2,757.3","2,623.2",78.30K,1.69%,0.016880788766059363,0.04808354776234407,0.03255496330094283
2017-06-23,2710.4,"2,722.8","2,759.7","2,699.5",56.94K,-0.46%,-0.004554135448802787,0.04680174754483709,0.025737222249897995
2017-06-24,2590.1,"2,710.4","2,741.6","2,540.4",86.96K,-4.44%,-0.04438459268004724,0.045389687901953975,0.03454288123759137
2017-06-25,2541.6,"2,590.1","2,660.7","2,472.4",86.97K,-1.87%,-0.018725145747268468,0.045330010653087234,0.029469264649974458
2017-06-26,2446.1,"2,541.6","2,584.8","2,327.3",165.83K,-3.76%,-0.037574756059175374,0.04418777137235876,0.03308539670787588
2017-06-27,2583.8,"2,446.1","2,585.1","2,309.6",159.26K,5.63%,0.05629369199950962,0.04381914339759382,0.04372189738595417
2017-06-28,2577.7,"2,583.8","2,616.9","2,490.1",110.42K,-0.23%,-0.0023608638439509555,0.044665972215424746,0.03390833835430155
2017-06-29,2558.4,"2,577.7","2,605.9","2,526.5",75.32K,-0.75%,-0.007487294875276329,0.043309127793082255,0.026986767521932728
2017-06-30,2480.6,"2,558.4","2,576.3","2,469.5",73.00K,-3.04%,-0.030409631019387207,0.04202979053312827,0.028693423059996625
2017-07-01,2424.6,"2,480.6","2,529.6","2,387.5",66.32K,-2.26%,-0.022575183423365286,0.04142460421352553,0.026763646880417977
2017-07-02,2536.5,"2,424.6","2,555.3","2,375.9",67.76K,4.61%,0.04615194258846822,0.04054153794059024,0.03587317783212028
2017-07-03,2572.5,"2,536.5","2,617.5","2,506.3",83.42K,1.42%,0.014192785334121716,0.04089987076940922,0.029401409942548612
2017-07-04,2617.3,"2,572.5","2,658.7","2,570.0",80.68K,1.74%,0.017414965986394693,0.0398059992030038,0.02568176403881958
2017-07-05,2627.9,"2,617.3","2,642.7","2,562.0",89.72K,0.40%,0.004049975165246522,0.03882838369820465,0.02070992011619947
2017-07-06,2614.2,"2,627.9","2,634.8","2,581.8",60.16K,-0.52%,-0.005213288176871389,0.03765858355950806,0.017306927781361135
2017-07-07,2513.9,"2,614.2","2,617.5","2,484.7",90.45K,-3.84%,-0.03836737816540425,0.03653367601518974,0.028083269177144154
2017-07-08,2564.9,"2,513.9","2,568.7","2,480.6",54.51K,2.03%,0.02028720315048327,0.03664628571395889,0.025650448824938114
2017-07-09,2511.4,"2,564.9","2,576.7","2,509.6",39.16K,-2.08%,-0.020858513002456225,0.035875722681661754,0.02431904057708834
2017-07-10,2344.0,"2,511.4","2,530.3","2,271.8",123.80K,-6.67%,-0.06665604841920847,0.03515605329293986,0.0460167701444993
2017-07-11,2324.3,"2,344.0","2,412.8","2,265.5",146.63K,-0.84%,-0.008404436860068198,0.03779382126220764,0.035978326944661285
2017-07-12,2403.1,"2,324.3","2,424.8","2,262.1",109.52K,3.39%,0.033902680376887595,0.03670025372664076,0.035197860445736646
2017-07-13,2362.4,"2,403.1","2,436.7","2,335.0",88.17K,-1.69%,-0.016936457076276445,0.03653844017453487,0.029495586973936443
2017-07-14,2234.2,"2,362.4","2,370.5","2,165.4",114.41K,-5.43%,-0.05426684727395881,0.03566741886459649,0.04115845661086132
2017-07-15,1975.1,"2,234.2","2,237.1","1,974.0",155.32K,-11.60%,-0.11596992211977442,0.03704764938748651,0.07919550913826141
2017-07-16,1914.1,"1,975.1","2,044.4","1,809.0",189.64K,-3.09%,-0.0308845121765986,0.04579430090980574,0.06360166989961774
2017-07-17,2233.4,"1,914.1","2,233.8","1,913.8",176.89K,16.68%,0.16681469097748303,0.04503911746040272,0.11509388779073933
2017-07-18,2320.2,"2,233.4","2,400.7","2,164.6",202.62K,3.89%,0.038864511507119115,0.059803338059593515,0.0911137363314122
2017-07-19,2282.6,"2,320.2","2,412.4","2,243.1",154.32K,-1.62%,-0.01620549952590289,0.05875780717289443,0.07036216236366026
2017-07-20,2866.0,"2,282.6","2,932.8","2,282.1",310.34K,25.56%,0.2555857355647069,0.057105938416543545,0.1685510540678839
2017-07-21,2675.1,"2,866.0","2,874.0","2,622.5",193.76K,-6.66%,-0.06660851360781583,0.08357551677218131,0.1350013571506598
2017-07-22,2836.5,"2,675.1","2,876.7","2,658.6",121.92K,6.04%,0.060334193114276236,0.08265577190139527,0.10961982118757846
2017-07-23,2756.6,"2,836.5","2,856.7","2,675.6",108.23K,-2.82%,-0.028168517539220894,0.08148908468269601,0.08549516057832118
2017-07-24,2763.4,"2,756.6","2,798.9","2,715.7",83.01K,0.25%,0.002466806936080701,0.07930731737929123,0.06539128405024291
2017-07-25,2582.6,"2,763.4","2,779.1","2,472.6",205.88K,-6.54%,-0.06542664833176526,0.0768936711484973,0.06471491530521208
2017-07-26,2559.2,"2,582.6","2,631.7","2,441.5",135.50K,-0.90%,-0.009060636567799873,0.07625429326698503,0.04997991598438224
2017-07-27,2691.9,"2,559.2","2,712.9","2,547.7",103.83K,5.18%,0.05185214129415461,0.07396458554774266,0.050366755309975114
2017-07-28,2806.8,"2,691.9","2,843.8","2,683.6",138.91K,4.27%,0.042683606374679606,0.0728274192440026,0.04712663920558615
2017-07-29,2733.5,"2,806.8","2,812.1","2,699.4",84.49K,-2.61%,-0.026115148924041653,0.07137868329764939,0.03991214223085239
2017-07-30,2766.5,"2,733.5","2,773.1","2,621.7",82.72K,1.21%,0.012072434607645954,0.06949921944703592,0.03193697417732229
2017-07-31,2883.3,"2,766.5","2,916.3","2,723.1",91.12K,4.22%,0.042219410807880164,0.06744685043917005,0.03642917895275824
2017-08-01,2747.0,"2,883.3","2,946.0","2,659.6",123.17K,-4.73%,-0.047272222800263664,0.06620484646196093,0.0410057590564786
2017-08-02,2720.5,"2,747.0","2,773.8","2,668.9",81.82K,-0.96%,-0.009646887513651281,0.06522404906364965,0.03241378328246904
2017-08-03,2810.0,"2,720.5","2,822.9","2,717.6",68.10K,3.29%,0.03289836427127368,0.06328119569037863,0.03273398874078446
2017-08-04,2878.5,"2,810.0","2,892.7","2,779.5",68.76K,2.44%,0.02437722419928834,0.06188034652963153,0.029884190294989524
2017-08-05,3262.8,"2,878.5","3,344.0","2,875.9",159.40K,13.35%,0.13350703491401772,0.06029163783651416,0.08669521879067055
2017-08-06,3232.0,"3,262.8","3,295.1","3,166.5",60.66K,-0.94%,-0.0094397450042909,0.06698077634456612,0.06654398751703725
2017-08-07,3401.9,"3,232.0","3,425.1","3,198.5",88.11K,5.26%,0.05256806930693081,0.06498142398318385,0.06069416381656757
2017-08-08,3429.4,"3,401.9","3,494.9","3,357.1",106.94K,0.81%,0.008083717922337419,0.06430423352897428,0.04689811445570345
2017-08-09,3348.8,"3,429.4","3,437.1","3,251.0",97.06K,-2.35%,-0.023502653525398043,0.0623767037642324,0.039114329140462235
2017-08-10,3425.7,"3,348.8","3,453.8","3,322.9",71.00K,2.30%,0.02296344959388419,0.06074985156776475,0.03365144799779422
2017-08-11,3654.4,"3,425.7","3,706.5","3,409.8",97.56K,6.68%,0.06676007823218622,0.05916714458726375,0.049358624954883815
2017-08-12,3871.6,"3,654.4","3,967.3","3,611.4",123.59K,5.94%,0.05943520140105063,0.059649982576926386,0.05320258639001856
2017-08-13,4062.6,"3,871.6","4,189.4","3,847.3",158.59K,4.93%,0.04933360884388893,0.05963711751985479,0.05128253337212355
2017-08-14,4327.9,"4,062.6","4,336.7","3,978.9",128.46K,6.53%,0.06530300792595867,0.0590696109400262,0.05681892053359098
2017-08-15,4161.7,"4,327.9","4,436.5","3,837.1",211.58K,-3.84%,-0.03840199634926866,0.059462044793804125,0.049858817933843246
2017-08-16,4387.4,"4,161.7","4,398.1","3,938.6",112.90K,5.42%,0.05423264531321337,0.05841295647553975,0.051267874649103
2017-08-17,4278.9,"4,387.4","4,487.5","4,194.1",127.48K,-2.47%,-0.024729908373980036,0.05817060996947368,0.04244366181461119
2017-08-18,4105.4,"4,278.9","4,362.7","3,978.3",144.40K,-4.06%,-0.04054780434223748,0.05672287699384191,0.04154107429171786
2017-08-19,4150.5,"4,105.4","4,189.7","3,957.5",113.72K,1.10%,0.010985531251522573,0.05588455201761566,0.03297008707241103
2017-08-20,4066.6,"4,150.5","4,182.3","4,034.4",70.16K,-2.02%,-0.020214431996145032,0.054248862465214015,0.02880247474518219
2017-08-21,4005.1,"4,066.6","4,097.3","3,966.9",90.65K,-1.51%,-0.015123198740963018,0.05282878126267092,0.024703300897918994
2017-08-22,4089.7,"4,005.1","4,142.7","3,612.2",169.14K,2.11%,0.021123068088187535,0.05135318870651268,0.023835506541987482
